record_id,student_id,semester,subject_code,subject_name,credits,marks_obtained,total_marks,pass_fail
64749,S02661,2,ME202,Thermodynamics,4,29,100,F
64750,S02661,2,ME203,Material Science,3,28,100,F
64751,S02661,2,ME204,Professional Communication,2,79,100,Pass
64752,S02661,2,ME205,Constitution of India,2,56,100,Pass
64753,S02661,3,ME301,Fluid Mechanics,4,48,100,Pass
64754,S02661,3,ME302,Manufacturing Processes,3,47,100,Pass
64755,S02661,3,ME303,Strength of Materials,4,73,100,Pass
64756,S02661,3,ME304,Kinematics of Machinery,3,72,100,Pass
64757,S02661,3,ME305,Metrology & Measurements,3,60,100,Pass
64758,S02661,4,ME401,Heat Transfer,4,61,100,Pass
64759,S02661,4,ME402,Machine Design I,4,54,100,Pass
64760,S02661,4,ME403,Dynamics of Machinery,3,26,100,F
64761,S02661,4,ME404,Applied Thermodynamics,3,63,100,Pass
64762,S02661,4,ME405,Manufacturing Technology,3,24,100,F
64763,S02662,1,EC101,Engineering Maths I,4,57,100,Pass
64764,S02662,1,EC102,Engineering Physics,3,72,100,Pass
64765,S02662,1,EC103,Basic Electrical Engg,3,79,100,Pass
64766,S02662,1,EC104,Engineering Drawing,2,92,100,Pass
64767,S02662,1,EC105,Environmental Science,2,79,100,Pass
64768,S02662,2,EC201,Engineering Maths II,4,50,100,Pass
64769,S02662,2,EC202,Circuit Theory,4,80,100,Pass
64770,S02662,2,EC203,Electronic Devices,3,64,100,Pass
64771,S02662,2,EC204,Professional Communication,2,71,100,Pass
64772,S02662,2,EC205,Constitution of India,2,93,100,Pass
64773,S02662,3,EC301,Signals & Systems,4,53,100,Pass
64774,S02662,3,EC302,Analog Electronics,3,82,100,Pass
64775,S02662,3,EC303,Digital Electronics,3,78,100,Pass
64776,S02662,3,EC304,Electromagnetic Theory,4,58,100,Pass
64777,S02662,3,EC305,Network Analysis,3,90,100,Pass
64778,S02662,4,EC401,Communication Theory,4,27,100,F
64779,S02662,4,EC402,Microprocessors & Microcontrollers,4,71,100,Pass
64780,S02662,4,EC403,Digital Signal Processing,4,73,100,Pass
64781,S02662,4,EC404,Linear Integrated Circuits,3,92,100,Pass
64782,S02662,4,EC405,Control Systems,3,74,100,Pass
64783,S02663,1,CS101,Engineering Maths I,4,87,100,Pass
64784,S02663,1,CS102,Engineering Physics,3,79,100,Pass
64785,S02663,1,CS103,C Programming,3,75,100,Pass
64786,S02663,1,CS104,Engineering Drawing,2,85,100,Pass
64787,S02663,1,CS105,Environmental Science,2,69,100,Pass
64788,S02663,2,CS201,Engineering Maths II,4,86,100,Pass
64789,S02663,2,CS202,Data Structures,4,90,100,Pass
64790,S02663,2,CS203,Digital Electronics,3,90,100,Pass
64791,S02663,2,CS204,Professional Communication,2,77,100,Pass
64792,S02663,2,CS205,Constitution of India,2,90,100,Pass
64793,S02663,3,CS301,DBMS,4,82,100,Pass
64794,S02663,3,CS302,OOP with Java,3,88,100,Pass
64795,S02663,3,CS303,Computer Organization,3,79,100,Pass
64796,S02663,3,CS304,Discrete Mathematics,4,94,100,Pass
64797,S02663,3,CS305,Software Engineering,3,90,100,Pass
64798,S02663,4,CS401,Operating Systems,4,78,100,Pass
64799,S02663,4,CS402,Computer Networks,4,94,100,Pass
64800,S02663,4,CS403,Design & Analysis of Algorithms,4,91,100,Pass
64801,S02663,4,CS404,Microprocessors,3,75,100,Pass
64802,S02663,4,CS405,Web Technologies,3,95,100,Pass
64803,S02663,5,CS501,Compiler Design,4,50,100,Pass
64804,S02663,5,CS502,Artificial Intelligence,3,93,100,Pass
64805,S02663,5,CS503,Information Security,3,92,100,Pass
64806,S02663,5,CS504,Cloud Computing,3,72,100,Pass
64807,S02663,5,CS505,Professional Ethics,2,88,100,Pass
64808,S02664,1,EC101,Engineering Maths I,4,53,100,Pass
64809,S02664,1,EC102,Engineering Physics,3,92,100,Pass
64810,S02664,1,EC103,Basic Electrical Engg,3,63,100,Pass
64811,S02664,1,EC104,Engineering Drawing,2,73,100,Pass
64812,S02664,1,EC105,Environmental Science,2,79,100,Pass
64813,S02664,2,EC201,Engineering Maths II,4,56,100,Pass
64814,S02664,2,EC202,Circuit Theory,4,52,100,Pass
64815,S02664,2,EC203,Electronic Devices,3,47,100,Pass
64816,S02664,2,EC204,Professional Communication,2,96,100,Pass
64817,S02664,2,EC205,Constitution of India,2,90,100,Pass
64818,S02664,3,EC301,Signals & Systems,4,90,100,Pass
64819,S02664,3,EC302,Analog Electronics,3,84,100,Pass
64820,S02664,3,EC303,Digital Electronics,3,52,100,Pass
64821,S02664,3,EC304,Electromagnetic Theory,4,58,100,Pass
64822,S02664,3,EC305,Network Analysis,3,40,100,Pass
64823,S02664,4,EC401,Communication Theory,4,76,100,Pass
64824,S02664,4,EC402,Microprocessors & Microcontrollers,4,63,100,Pass
64825,S02664,4,EC403,Digital Signal Processing,4,56,100,Pass
64826,S02664,4,EC404,Linear Integrated Circuits,3,86,100,Pass
64827,S02664,4,EC405,Control Systems,3,71,100,Pass
64828,S02665,1,ME101,Engineering Maths I,4,79,100,Pass
64829,S02665,1,ME102,Engineering Physics,3,50,100,Pass
64830,S02665,1,ME103,Engineering Mechanics,4,90,100,Pass
64831,S02665,1,ME104,Engineering Drawing,2,78,100,Pass
64832,S02665,1,ME105,Environmental Science,2,64,100,Pass
64833,S02665,2,ME201,Engineering Maths II,4,62,100,Pass
64834,S02665,2,ME202,Thermodynamics,4,53,100,Pass
64835,S02665,2,ME203,Material Science,3,57,100,Pass
64836,S02665,2,ME204,Professional Communication,2,73,100,Pass
64837,S02665,2,ME205,Constitution of India,2,73,100,Pass
64838,S02665,3,ME301,Fluid Mechanics,4,57,100,Pass
64839,S02665,3,ME302,Manufacturing Processes,3,82,100,Pass
64840,S02665,3,ME303,Strength of Materials,4,74,100,Pass
64841,S02665,3,ME304,Kinematics of Machinery,3,64,100,Pass
64842,S02665,3,ME305,Metrology & Measurements,3,58,100,Pass
64843,S02665,4,ME401,Heat Transfer,4,35,100,F
64844,S02665,4,ME402,Machine Design I,4,37,100,F
64845,S02665,4,ME403,Dynamics of Machinery,3,46,100,Pass
64846,S02665,4,ME404,Applied Thermodynamics,3,46,100,Pass
64847,S02665,4,ME405,Manufacturing Technology,3,38,100,F
64848,S02666,1,EC101,Engineering Maths I,4,31,100,F
64849,S02666,1,EC102,Engineering Physics,3,86,100,Pass
64850,S02666,1,EC103,Basic Electrical Engg,3,82,100,Pass
64851,S02666,1,EC104,Engineering Drawing,2,88,100,Pass
64852,S02666,1,EC105,Environmental Science,2,98,100,Pass
64853,S02666,2,EC201,Engineering Maths II,4,55,100,Pass
64854,S02666,2,EC202,Circuit Theory,4,91,100,Pass
64855,S02666,2,EC203,Electronic Devices,3,90,100,Pass
64856,S02666,2,EC204,Professional Communication,2,73,100,Pass
64857,S02666,2,EC205,Constitution of India,2,92,100,Pass
64858,S02666,3,EC301,Signals & Systems,4,85,100,Pass
64859,S02666,3,EC302,Analog Electronics,3,72,100,Pass
64860,S02666,3,EC303,Digital Electronics,3,85,100,Pass
64861,S02666,3,EC304,Electromagnetic Theory,4,76,100,Pass
64862,S02666,3,EC305,Network Analysis,3,80,100,Pass
64863,S02666,4,EC401,Communication Theory,4,33,100,F
64864,S02666,4,EC402,Microprocessors & Microcontrollers,4,86,100,Pass
64865,S02666,4,EC403,Digital Signal Processing,4,52,100,Pass
64866,S02666,4,EC404,Linear Integrated Circuits,3,77,100,Pass
64867,S02666,4,EC405,Control Systems,3,58,100,Pass
64868,S02666,5,EC501,VLSI Design,4,63,100,Pass
64869,S02666,5,EC502,Digital Communication,3,86,100,Pass
64870,S02666,5,EC503,Wireless Communication,3,91,100,Pass
64871,S02666,5,EC504,Embedded Systems,3,81,100,Pass
64872,S02666,5,EC505,Professional Ethics,2,88,100,Pass
64873,S02666,6,EC601,RF & Microwave Engg,4,26,100,F
64874,S02666,6,EC602,Antenna Theory,3,96,100,Pass
64875,S02666,6,EC603,Optical Communication,3,71,100,Pass
64876,S02666,6,EC604,IoT & Sensors,3,96,100,Pass
64877,S02666,6,EC605,Elective I,3,77,100,Pass
64878,S02666,7,EC701,5G & Advanced Comm,4,67,100,Pass
64879,S02666,7,EC702,Image Processing,3,63,100,Pass
64880,S02666,7,EC703,Project Management,3,84,100,Pass
64881,S02666,7,EC704,Elective II,3,76,100,Pass
64882,S02666,7,EC705,Mini Project,2,94,100,Pass
64883,S02666,8,EC801,Capstone Project,6,79,100,Pass
64884,S02666,8,EC802,Internship,4,72,100,Pass
64885,S02666,8,EC803,Elective III,3,74,100,Pass
64886,S02667,1,CS101,Engineering Maths I,4,86,100,Pass
64887,S02667,1,CS102,Engineering Physics,3,57,100,Pass
64888,S02667,1,CS103,C Programming,3,77,100,Pass
64889,S02667,1,CS104,Engineering Drawing,2,92,100,Pass
64890,S02667,1,CS105,Environmental Science,2,82,100,Pass
64891,S02667,2,CS201,Engineering Maths II,4,81,100,Pass
64892,S02667,2,CS202,Data Structures,4,75,100,Pass
64893,S02667,2,CS203,Digital Electronics,3,60,100,Pass
64894,S02667,2,CS204,Professional Communication,2,94,100,Pass
64895,S02667,2,CS205,Constitution of India,2,95,100,Pass
64896,S02667,3,CS301,DBMS,4,60,100,Pass
64897,S02667,3,CS302,OOP with Java,3,57,100,Pass
64898,S02667,3,CS303,Computer Organization,3,65,100,Pass
64899,S02667,3,CS304,Discrete Mathematics,4,63,100,Pass
64900,S02667,3,CS305,Software Engineering,3,88,100,Pass
64901,S02667,4,CS401,Operating Systems,4,65,100,Pass
64902,S02667,4,CS402,Computer Networks,4,79,100,Pass
64903,S02667,4,CS403,Design & Analysis of Algorithms,4,89,100,Pass
64904,S02667,4,CS404,Microprocessors,3,31,100,F
64905,S02667,4,CS405,Web Technologies,3,72,100,Pass
64906,S02667,5,CS501,Compiler Design,4,20,100,F
64907,S02667,5,CS502,Artificial Intelligence,3,26,100,F
64908,S02667,5,CS503,Information Security,3,93,100,Pass
64909,S02667,5,CS504,Cloud Computing,3,79,100,Pass
64910,S02667,5,CS505,Professional Ethics,2,87,100,Pass
64911,S02667,6,CS601,Machine Learning,4,83,100,Pass
64912,S02667,6,CS602,Big Data Analytics,3,86,100,Pass
64913,S02667,6,CS603,Distributed Systems,3,84,100,Pass
64914,S02667,6,CS604,Mobile Computing,3,72,100,Pass
64915,S02667,6,CS605,Elective I,3,73,100,Pass
64916,S02668,1,CS101,Engineering Maths I,4,90,100,Pass
64917,S02668,1,CS102,Engineering Physics,3,75,100,Pass
64918,S02668,1,CS103,C Programming,3,71,100,Pass
64919,S02668,1,CS104,Engineering Drawing,2,96,100,Pass
64920,S02668,1,CS105,Environmental Science,2,87,100,Pass
64921,S02668,2,CS201,Engineering Maths II,4,53,100,Pass
64922,S02668,2,CS202,Data Structures,4,87,100,Pass
64923,S02668,2,CS203,Digital Electronics,3,69,100,Pass
64924,S02668,2,CS204,Professional Communication,2,70,100,Pass
64925,S02668,2,CS205,Constitution of India,2,72,100,Pass
64926,S02669,1,EC101,Engineering Maths I,4,54,100,Pass
64927,S02669,1,EC102,Engineering Physics,3,64,100,Pass
64928,S02669,1,EC103,Basic Electrical Engg,3,71,100,Pass
64929,S02669,1,EC104,Engineering Drawing,2,75,100,Pass
64930,S02669,1,EC105,Environmental Science,2,61,100,Pass
64931,S02669,2,EC201,Engineering Maths II,4,21,100,F
64932,S02669,2,EC202,Circuit Theory,4,84,100,Pass
64933,S02669,2,EC203,Electronic Devices,3,87,100,Pass
64934,S02669,2,EC204,Professional Communication,2,70,100,Pass
64935,S02669,2,EC205,Constitution of India,2,25,100,F
64936,S02670,1,CS101,Engineering Maths I,4,73,100,Pass
64937,S02670,1,CS102,Engineering Physics,3,84,100,Pass
64938,S02670,1,CS103,C Programming,3,82,100,Pass
64939,S02670,1,CS104,Engineering Drawing,2,88,100,Pass
64940,S02670,1,CS105,Environmental Science,2,68,100,Pass
64941,S02670,2,CS201,Engineering Maths II,4,64,100,Pass
64942,S02670,2,CS202,Data Structures,4,67,100,Pass
64943,S02670,2,CS203,Digital Electronics,3,78,100,Pass
64944,S02670,2,CS204,Professional Communication,2,75,100,Pass
64945,S02670,2,CS205,Constitution of India,2,65,100,Pass
64946,S02670,3,CS301,DBMS,4,89,100,Pass
64947,S02670,3,CS302,OOP with Java,3,59,100,Pass
64948,S02670,3,CS303,Computer Organization,3,32,100,F
64949,S02670,3,CS304,Discrete Mathematics,4,69,100,Pass
64950,S02670,3,CS305,Software Engineering,3,61,100,Pass
64951,S02670,4,CS401,Operating Systems,4,69,100,Pass
64952,S02670,4,CS402,Computer Networks,4,95,100,Pass
64953,S02670,4,CS403,Design & Analysis of Algorithms,4,58,100,Pass
64954,S02670,4,CS404,Microprocessors,3,89,100,Pass
64955,S02670,4,CS405,Web Technologies,3,73,100,Pass
64956,S02670,5,CS501,Compiler Design,4,40,100,Pass
64957,S02670,5,CS502,Artificial Intelligence,3,93,100,Pass
64958,S02670,5,CS503,Information Security,3,87,100,Pass
64959,S02670,5,CS504,Cloud Computing,3,100,100,Pass
64960,S02670,5,CS505,Professional Ethics,2,90,100,Pass
64961,S02670,6,CS601,Machine Learning,4,56,100,Pass
64962,S02670,6,CS602,Big Data Analytics,3,85,100,Pass
64963,S02670,6,CS603,Distributed Systems,3,72,100,Pass
64964,S02670,6,CS604,Mobile Computing,3,89,100,Pass
64965,S02670,6,CS605,Elective I,3,62,100,Pass
64966,S02670,7,CS701,Deep Learning,4,78,100,Pass
64967,S02670,7,CS702,DevOps,3,66,100,Pass
64968,S02670,7,CS703,Project Management,3,79,100,Pass
64969,S02670,7,CS704,Elective II,3,69,100,Pass
64970,S02670,7,CS705,Mini Project,2,90,100,Pass
64971,S02670,8,CS801,Capstone Project,6,89,100,Pass
64972,S02670,8,CS802,Internship,4,86,100,Pass
64973,S02670,8,CS803,Elective III,3,70,100,Pass
64974,S02671,1,CS101,Engineering Maths I,4,52,100,Pass
64975,S02671,1,CS102,Engineering Physics,3,86,100,Pass
64976,S02671,1,CS103,C Programming,3,91,100,Pass
64977,S02671,1,CS104,Engineering Drawing,2,74,100,Pass
64978,S02671,1,CS105,Environmental Science,2,69,100,Pass
64979,S02671,2,CS201,Engineering Maths II,4,18,100,F
64980,S02671,2,CS202,Data Structures,4,23,100,F
64981,S02671,2,CS203,Digital Electronics,3,72,100,Pass
64982,S02671,2,CS204,Professional Communication,2,91,100,Pass
64983,S02671,2,CS205,Constitution of India,2,63,100,Pass
64984,S02671,3,CS301,DBMS,4,96,100,Pass
64985,S02671,3,CS302,OOP with Java,3,79,100,Pass
64986,S02671,3,CS303,Computer Organization,3,25,100,F
64987,S02671,3,CS304,Discrete Mathematics,4,80,100,Pass
64988,S02671,3,CS305,Software Engineering,3,79,100,Pass
64989,S02671,4,CS401,Operating Systems,4,63,100,Pass
64990,S02671,4,CS402,Computer Networks,4,77,100,Pass
64991,S02671,4,CS403,Design & Analysis of Algorithms,4,29,100,F
64992,S02671,4,CS404,Microprocessors,3,79,100,Pass
64993,S02671,4,CS405,Web Technologies,3,91,100,Pass
64994,S02672,1,ME101,Engineering Maths I,4,61,100,Pass
64995,S02672,1,ME102,Engineering Physics,3,62,100,Pass
64996,S02672,1,ME103,Engineering Mechanics,4,26,100,F
64997,S02672,1,ME104,Engineering Drawing,2,84,100,Pass
64998,S02672,1,ME105,Environmental Science,2,92,100,Pass
64999,S02672,2,ME201,Engineering Maths II,4,88,100,Pass
65000,S02672,2,ME202,Thermodynamics,4,80,100,Pass
65001,S02672,2,ME203,Material Science,3,64,100,Pass
65002,S02672,2,ME204,Professional Communication,2,73,100,Pass
65003,S02672,2,ME205,Constitution of India,2,71,100,Pass
65004,S02672,3,ME301,Fluid Mechanics,4,79,100,Pass
65005,S02672,3,ME302,Manufacturing Processes,3,29,100,F
65006,S02672,3,ME303,Strength of Materials,4,84,100,Pass
65007,S02672,3,ME304,Kinematics of Machinery,3,96,100,Pass
65008,S02672,3,ME305,Metrology & Measurements,3,75,100,Pass
65009,S02672,4,ME401,Heat Transfer,4,47,100,Pass
65010,S02672,4,ME402,Machine Design I,4,70,100,Pass
65011,S02672,4,ME403,Dynamics of Machinery,3,83,100,Pass
65012,S02672,4,ME404,Applied Thermodynamics,3,56,100,Pass
65013,S02672,4,ME405,Manufacturing Technology,3,60,100,Pass
65014,S02672,5,ME501,Machine Design II,4,73,100,Pass
65015,S02672,5,ME502,Industrial Engineering,3,66,100,Pass
65016,S02672,5,ME503,Finite Element Analysis,3,45,100,Pass
65017,S02672,5,ME504,Refrigeration & AC,3,83,100,Pass
65018,S02672,5,ME505,Professional Ethics,2,94,100,Pass
65019,S02673,1,CS101,Engineering Maths I,4,92,100,Pass
65020,S02673,1,CS102,Engineering Physics,3,67,100,Pass
65021,S02673,1,CS103,C Programming,3,93,100,Pass
65022,S02673,1,CS104,Engineering Drawing,2,94,100,Pass
65023,S02673,1,CS105,Environmental Science,2,99,100,Pass
65024,S02673,2,CS201,Engineering Maths II,4,38,100,F
65025,S02673,2,CS202,Data Structures,4,28,100,F
65026,S02673,2,CS203,Digital Electronics,3,87,100,Pass
65027,S02673,2,CS204,Professional Communication,2,89,100,Pass
65028,S02673,2,CS205,Constitution of India,2,79,100,Pass
65029,S02674,1,CS101,Engineering Maths I,4,50,100,Pass
65030,S02674,1,CS102,Engineering Physics,3,62,100,Pass
65031,S02674,1,CS103,C Programming,3,70,100,Pass
65032,S02674,1,CS104,Engineering Drawing,2,87,100,Pass
65033,S02674,1,CS105,Environmental Science,2,74,100,Pass
65034,S02674,2,CS201,Engineering Maths II,4,70,100,Pass
65035,S02674,2,CS202,Data Structures,4,68,100,Pass
65036,S02674,2,CS203,Digital Electronics,3,57,100,Pass
65037,S02674,2,CS204,Professional Communication,2,69,100,Pass
65038,S02674,2,CS205,Constitution of India,2,73,100,Pass
65039,S02674,3,CS301,DBMS,4,79,100,Pass
65040,S02674,3,CS302,OOP with Java,3,76,100,Pass
65041,S02674,3,CS303,Computer Organization,3,57,100,Pass
65042,S02674,3,CS304,Discrete Mathematics,4,27,100,F
65043,S02674,3,CS305,Software Engineering,3,80,100,Pass
65044,S02674,4,CS401,Operating Systems,4,68,100,Pass
65045,S02674,4,CS402,Computer Networks,4,88,100,Pass
65046,S02674,4,CS403,Design & Analysis of Algorithms,4,80,100,Pass
65047,S02674,4,CS404,Microprocessors,3,71,100,Pass
65048,S02674,4,CS405,Web Technologies,3,29,100,F
65049,S02675,1,EC101,Engineering Maths I,4,35,100,F
65050,S02675,1,EC102,Engineering Physics,3,66,100,Pass
65051,S02675,1,EC103,Basic Electrical Engg,3,72,100,Pass
65052,S02675,1,EC104,Engineering Drawing,2,78,100,Pass
65053,S02675,1,EC105,Environmental Science,2,86,100,Pass
65054,S02675,2,EC201,Engineering Maths II,4,79,100,Pass
65055,S02675,2,EC202,Circuit Theory,4,58,100,Pass
65056,S02675,2,EC203,Electronic Devices,3,79,100,Pass
65057,S02675,2,EC204,Professional Communication,2,76,100,Pass
65058,S02675,2,EC205,Constitution of India,2,73,100,Pass
65059,S02676,1,CS101,Engineering Maths I,4,40,100,Pass
65060,S02676,1,CS102,Engineering Physics,3,57,100,Pass
65061,S02676,1,CS103,C Programming,3,57,100,Pass
65062,S02676,1,CS104,Engineering Drawing,2,74,100,Pass
65063,S02676,1,CS105,Environmental Science,2,65,100,Pass
65064,S02676,2,CS201,Engineering Maths II,4,53,100,Pass
65065,S02676,2,CS202,Data Structures,4,62,100,Pass
65066,S02676,2,CS203,Digital Electronics,3,81,100,Pass
65067,S02676,2,CS204,Professional Communication,2,65,100,Pass
65068,S02676,2,CS205,Constitution of India,2,66,100,Pass
65069,S02676,3,CS301,DBMS,4,63,100,Pass
65070,S02676,3,CS302,OOP with Java,3,55,100,Pass
65071,S02676,3,CS303,Computer Organization,3,40,100,Pass
65072,S02676,3,CS304,Discrete Mathematics,4,79,100,Pass
65073,S02676,3,CS305,Software Engineering,3,27,100,F
65074,S02676,4,CS401,Operating Systems,4,43,100,Pass
65075,S02676,4,CS402,Computer Networks,4,78,100,Pass
65076,S02676,4,CS403,Design & Analysis of Algorithms,4,69,100,Pass
65077,S02676,4,CS404,Microprocessors,3,25,100,F
65078,S02676,4,CS405,Web Technologies,3,80,100,Pass
65079,S02676,5,CS501,Compiler Design,4,77,100,Pass
65080,S02676,5,CS502,Artificial Intelligence,3,57,100,Pass
65081,S02676,5,CS503,Information Security,3,87,100,Pass
65082,S02676,5,CS504,Cloud Computing,3,56,100,Pass
65083,S02676,5,CS505,Professional Ethics,2,63,100,Pass
65084,S02676,6,CS601,Machine Learning,4,60,100,Pass
65085,S02676,6,CS602,Big Data Analytics,3,46,100,Pass
65086,S02676,6,CS603,Distributed Systems,3,83,100,Pass
65087,S02676,6,CS604,Mobile Computing,3,65,100,Pass
65088,S02676,6,CS605,Elective I,3,70,100,Pass
65089,S02676,7,CS701,Deep Learning,4,52,100,Pass
65090,S02676,7,CS702,DevOps,3,59,100,Pass
65091,S02676,7,CS703,Project Management,3,74,100,Pass
65092,S02676,7,CS704,Elective II,3,61,100,Pass
65093,S02676,7,CS705,Mini Project,2,61,100,Pass
65094,S02676,8,CS801,Capstone Project,6,66,100,Pass
65095,S02676,8,CS802,Internship,4,58,100,Pass
65096,S02676,8,CS803,Elective III,3,25,100,F
65097,S02677,1,EC101,Engineering Maths I,4,40,100,Pass
65098,S02677,1,EC102,Engineering Physics,3,79,100,Pass
65099,S02677,1,EC103,Basic Electrical Engg,3,84,100,Pass
65100,S02677,1,EC104,Engineering Drawing,2,78,100,Pass
65101,S02677,1,EC105,Environmental Science,2,68,100,Pass
65102,S02677,2,EC201,Engineering Maths II,4,62,100,Pass
65103,S02677,2,EC202,Circuit Theory,4,87,100,Pass
65104,S02677,2,EC203,Electronic Devices,3,89,100,Pass
65105,S02677,2,EC204,Professional Communication,2,89,100,Pass
65106,S02677,2,EC205,Constitution of India,2,93,100,Pass
65107,S02677,3,EC301,Signals & Systems,4,78,100,Pass
65108,S02677,3,EC302,Analog Electronics,3,68,100,Pass
65109,S02677,3,EC303,Digital Electronics,3,65,100,Pass
65110,S02677,3,EC304,Electromagnetic Theory,4,45,100,Pass
65111,S02677,3,EC305,Network Analysis,3,32,100,F
65112,S02677,4,EC401,Communication Theory,4,40,100,Pass
65113,S02677,4,EC402,Microprocessors & Microcontrollers,4,66,100,Pass
65114,S02677,4,EC403,Digital Signal Processing,4,56,100,Pass
65115,S02677,4,EC404,Linear Integrated Circuits,3,93,100,Pass
65116,S02677,4,EC405,Control Systems,3,44,100,Pass
65117,S02677,5,EC501,VLSI Design,4,80,100,Pass
65118,S02677,5,EC502,Digital Communication,3,79,100,Pass
65119,S02677,5,EC503,Wireless Communication,3,71,100,Pass
65120,S02677,5,EC504,Embedded Systems,3,67,100,Pass
65121,S02677,5,EC505,Professional Ethics,2,84,100,Pass
65122,S02677,6,EC601,RF & Microwave Engg,4,59,100,Pass
65123,S02677,6,EC602,Antenna Theory,3,81,100,Pass
65124,S02677,6,EC603,Optical Communication,3,75,100,Pass
65125,S02677,6,EC604,IoT & Sensors,3,90,100,Pass
